            6. Чисельність наявного населення в розрізі регіонів                                            ,,,,,,,
"                              районів, міст, селищ міського типу1",,,,,,,
,,,,,,,
,,,        (на 1 січня; осіб),,,,
,2013,2014,2015,,,,
,,,,,,,
        м. Чорнобиль,-,-,-,,,,
        смт Іванків,"10,625","10,596","10,585",,,,
    Сільське населення,"20,051","19,815","19,634",,,,
  Кагарлицький район,"34,231","33,945","33,660",,,,
    Міське населення,"13,758","13,730","13,734",,,,
        м. Кагарлик,"13,758","13,730","13,734",,,,
    Сільське населення,"20,473","20,215","19,926",,,,
  Києво-Святошинський район,"158,835","162,281","166,271",,,,
    Міське населення,"76,825","77,762","78,323",,,,
        м. Боярка,"35,320","35,558","35,586",,,,
        м. Вишневе,"37,457","38,011","38,463",,,,
        смт Чабани,"4,048","4,193","4,274",,,,
    Сільське населення,"82,010","84,519","87,948",,,,
  Макарівський район,"37,991","37,574","37,109",,,,
    Міське населення,"11,591","11,589","11,535",,,,
        смт Макарів,"10,148","10,145","10,102",,,,
        смт Кодра,"1,443","1,444","1,433",,,,
    Сільське населення,"26,400","25,985","25,574",,,,
  Миронівський район,"35,026","34,809","34,567",,,,
    Міське населення,"11,964","11,851","11,811",,,,
        м. Миронівка,"11,964","11,851","11,811",,,,
    Сільське населення,"23,062","22,958","22,756",,,,
  Обухівський район,"35,778","35,810","35,909",,,,
    Міське населення,"18,913","19,108","19,300",,,,
        м. Українка,"15,644","15,775","15,926",,,,
        смт Козин,"3,269","3,333","3,374",,,,
    Сільське населення,"16,865","16,702","16,609",,,,
  Переяслав-Хмельницький район,"29,301","28,869","28,516",,,,
    Сільське населення,"29,301","28,869","28,516",,,,
  Поліський район,"5,926","5,855","5,800",,,,
    Міське населення,659,647,647,,,,
       смт Красятичі,659,647,647,,,,
    Сільське населення,"5,267","5,208","5,153",,,,
  Рокитнянський район,"28,264","28,024","27,727",,,,
    Міське населення,"11,395","11,371","11,305",,,,
        смт Рокитне,"11,395","11,371","11,305",,,,
    Сільське населення,"16,869","16,653","16,422",,,,
  Сквирський район,"38,371","38,094","37,639",,,,
    Міське населення,"16,715","16,616","16,461",,,,
        м. Сквира,"16,715","16,616","16,461",,,,
    Сільське населення,"21,656","21,478","21,178",,,,
  Ставищенський район,"23,342","23,041","22,640",,,,
    Міське населення,"6,928","6,851","6,748",,,,
        смт Ставище,"6,928","6,851","6,748",,,,
    Сільське населення,"16,414","16,190","15,892",,,,
  Таращанський район,"29,670","29,281","28,774",,,,
    Міське населення,"11,410","11,275","11,068",,,,
        м. Тараща,"11,410","11,275","11,068",,,,
    Сільське населення,"18,260","18,006","17,706",,,,
  Тетіївський район,"32,420","32,151","31,954",,,,
    Міське населення,"13,329","13,270","13,220",,,,
        м. Тетіїв,"13,329","13,270","13,220",,,,
    Сільське населення,"19,091","18,881","18,734",,,,
  Фастівський район,"31,340","31,142","30,922",,,,
    Міське населення,"9,392","9,415","9,405",,,,
        смт Борова,"7,279","7,317","7,336",,,,
        смт Кожанка,"2,113","2,098","2,069",,,,
    Сільське населення,"21,948","21,727","21,517",,,,
  Яготинський район,"34,052","33,751","33,458",,,,
    Міське населення,"20,445","20,340","20,232",,,,
        м. Яготин,"20,445","20,340","20,232",,,,
    Сільське населення,"13,607","13,411","13,226",,,,
,,,,,,,
Кіровоградська область,"995,171","987,565","980,579",,,,
 Міське населення,"620,482","617,863","615,085",,,,
 Сільське населення,"374,689","369,702","365,494",,,,
  Кіровоград (міськрада),"242,919","241,985","240,942",,,,
    Міське населення,"242,919","241,985","240,942",,,,
        м. Кіровоград,"234,322","233,333","232,314",,,,
        смт Нове,"8,597","8,652","8,628",,,,
  Знам'янка (міськрада),"29,388","29,098","28,727",,,,
    Міське населення,"29,125","28,844","28,521",,,,
        м. Знам'янка,"23,983","23,743","23,461",,,,
        смт Знам'янка Друга,"5,142","5,101","5,060",,,,
    Сільське населення,263,254,206,,,,
  Олександрія (міськрада),"92,554","92,348","92,027",,,,
    Міське населення,"90,443","90,245","89,944",,,,
        м. Олександрія,"82,819","82,636","82,410",,,,
        смт Димитрове,"4,891","4,877","4,842",,,,
        смт Пантаївка,"2,733","2,732","2,692",,,,
    Сільське населення,"2,111","2,103","2,083",,,,
  Світловодськ (міськрада),"54,332","54,077","53,892",,,,
    Міське населення,"54,332","54,077","53,892",,,,
        м. Світловодськ,"46,613","46,372","46,178",,,,
        смт Власівка,"7,719","7,705","7,714",,,,
  Бобринецький район,"26,534","26,328","26,099",,,,
    Міське населення,"10,991","11,005","11,024",,,,
        м. Бобринець,"10,991","11,005","11,024",,,,
    Сільське населення,"15,543","15,323","15,075",,,,
  Вільшанський район,"13,092","12,902","12,725",,,,
    Міське населення,"4,778","4,729","4,695",,,,
        смт Вільшанка,"4,778","4,729","4,695",,,,
    Сільське населення,"8,314","8,173","8,030",,,,
  Гайворонський район,"39,165","38,773","38,516",,,,
    Міське населення,"21,899","21,720","21,637",,,,
        м. Гайворон,"15,214","15,087","15,030",,,,
        смт Завалля,"4,896","4,882","4,865",,,,
        смт Салькове,"1,789","1,751","1,742",,,,
    Сільське населення,"17,266","17,053","16,879",,,,
  Голованівський район,"32,095","31,736","31,329",,,,
    Міське населення,"12,192","12,152","12,047",,,,
        смт Голованівськ,"6,133","6,093","6,016",,,,
        смт Побузьке,"6,059","6,059","6,031",,,,
    Сільське населення,"19,903","19,584","19,282",,,,
  Добровеличківський район,"34,838","34,492","34,160",,,,
    Міське населення,"14,973","14,900","14,816",,,,
        м. Помічна,"9,210","9,201","9,143",,,,
        смт Добровеличківка,"5,763","5,699","5,673",,,,
    Сільське населення,"19,865","19,592","19,344",,,,
  Долинський район,"35,217","34,929","34,673",,,,
    Міське населення,"20,739","20,737","20,741",,,,
       м. Долинська,"19,420","19,457","19,472",,,,
        смт Молодіжне,"1,319","1,280","1,269",,,,
    Сільське населення,"14,478","14,192","13,932",,,,
  Знам'янський район,"23,806","23,492","23,256",,,,
    Сільське населення,"23,806","23,492","23,256",,,,
  Кіровоградський район,"37,409","37,267","37,196",,,,
    Сільське населення,"37,409","37,267","37,196",,,,
  Компаніївський район,"15,622","15,540","15,543",,,,
    Міське населення,"4,544","4,535","4,568",,,,
        смт Компаніївка,"4,544","4,535","4,568",,,,
    Сільське населення,"11,078","11,005","10,975",,,,
  Маловисківський район,"44,890","44,459","44,087",,,,
    Міське населення,"20,905","20,855","20,771",,,,
           м. Мала Виска,"11,141","11,014","10,967",,,,
           смт Смоліне,"9,764","9,841","9,804",,,,
    Сільське населення,"23,985","23,604","23,316",,,,
  Новгородківський район,"15,913","15,791","15,661",,,,
    Міське населення,"5,839","5,825","5,804",,,,
        смт Новгородка,"5,839","5,825","5,804",,,,
    Сільське населення,"10,074","9,966","9,857",,,,
  Новоархангельський район,"25,328","25,139","24,931",,,,
    Міське населення,"6,364","6,382","6,316",,,,
        смт Новоархангельськ,"6,364","6,382","6,316",,,,
    Сільське населення,"18,964","18,757","18,615",,,,
  Новомиргородський район,"29,419","29,045","28,729",,,,
    Міське населення,"14,189","14,099","13,985",,,,
        м. Новомиргород,"11,569","11,495","11,419",,,,
        смт Капітанівка,"2,620","2,604","2,566",,,,
    Сільське населення,"15,230","14,946","14,744",,,,
  Новоукраїнський район,"43,334","42,911","42,467",,,,
    Міське населення,"17,741","17,554","17,402",,,,
        м. Новоукраїнка,"17,741","17,554","17,402",,,,
